chrom	pos	pos_cum	length	DP4	pool_0	pool_1	pool_2	pool_3	pool_4	pool_5	pool_6	pool_7	pool_8	pool_9
Scaffold1065	118398	589250112	338494	388	26	31	8	50	51	47	47	33	39	56
Scaffold1065	157383	589289097	338494	461	28	29	28	58	52	53	65	39	50	59
Scaffold1065	193889	589325603	338494	177	16	22	1	25	42	21	25	7	10	8
Scaffold1065	235910	589367624	338494	451	28	38	25	56	53	49	57	34	60	51
Scaffold1065	274113	589405827	338494	256	21	12	10	46	30	29	28	22	34	24
Scaffold1065	306859	589438573	338494	138	16	12	10	13	14	15	23	12	8	15
Scaffold1066	16870	589487078	122302	1642	159	143	124	180	177	156	189	158	181	175
Scaffold1066	85589	589555797	122302	225	20	19	17	19	26	26	21	24	18	35
Scaffold1067	3287	589595797	92495	469	34	40	43	77	70	79	35	24	20	47
Scaffold1067	57266	589649776	92495	566	44	36	37	65	69	49	88	43	51	84
Scaffold1068	14649	589699654	49739	255	28	14	15	33	23	24	33	11	36	38
Scaffold1069	13161	589747905	136294	404	30	27	15	42	53	42	75	62	38	20
Scaffold1069	53301	589788045	136294	453	32	37	20	46	47	62	72	60	44	33
Scaffold1069	110791	589845535	136294	329	14	32	14	32	50	45	48	30	36	28
Scaffold1070	43916	589914954	88226	384	19	32	8	34	53	63	69	46	16	44
Scaffold1071	32557	589991821	143785	399	42	26	24	40	56	41	33	33	44	60
Scaffold1071	78277	590037541	143785	434	35	41	21	47	47	58	61	34	50	40
Scaffold1071	117087	590076351	143785	458	38	43	36	39	60	47	58	42	49	46
Scaffold1072	11721	590114770	92321	468	44	31	39	71	42	38	52	41	60	50
Scaffold1072	62382	590165431	92321	504	42	44	26	56	70	64	66	42	48	46
Scaffold1074	5230	590291809	225433	462	39	32	24	51	64	54	49	50	48	51
Scaffold1074	65007	590351586	225433	460	34	29	19	61	66	53	65	36	43	54
Scaffold1074	128366	590414945	225433	470	40	41	14	58	62	53	59	41	42	60
Scaffold1074	198993	590485572	225433	505	39	35	31	65	64	52	55	37	56	71
Scaffold1075	8124	590520136	90790	941	74	85	87	99	108	123	96	77	101	91
Scaffold1076	7387	590610189	398801	468	43	37	28	62	54	52	54	53	36	49
Scaffold1076	41309	590644111	398801	422	46	27	26	44	38	48	61	36	51	45
Scaffold1076	80718	590683520	398801	442	43	34	33	43	50	42	56	47	34	60
Scaffold1076	119557	590722359	398801	713	73	51	55	64	95	63	81	73	57	101
Scaffold1076	148900	590751702	398801	540	43	44	44	37	69	69	69	41	59	65
Scaffold1076	171497	590774299	398801	512	50	27	41	50	68	57	54	38	50	77
Scaffold1076	201385	590804187	398801	487	50	41	29	34	74	63	62	49	31	54
Scaffold1076	240353	590843155	398801	501	48	37	19	76	65	71	59	28	46	52
Scaffold1076	273407	590876209	398801	428	33	37	19	46	47	55	52	53	34	52
Scaffold1076	311984	590914786	398801	577	44	57	44	50	74	55	75	59	65	54
Scaffold1076	349872	590952674	398801	340	22	24	13	40	55	29	34	38	44	41
Scaffold1076	394506	590997308	398801	471	49	31	30	51	71	46	54	41	56	42
Scaffold1077	52485	591054088	138757	324	28	23	28	33	44	31	27	13	38	59
Scaffold1077	97045	591098648	138757	378	38	29	21	49	41	37	37	28	52	46
Scaffold1077	136065	591137668	138757	404	33	32	19	38	54	44	51	39	46	48
Scaffold1078	105007	591245367	152637	950	79	87	86	88	109	112	97	76	100	116
Scaffold1079	62384	591355381	82199	2268	224	234	226	215	229	231	228	232	221	228
Scaffold1080	60879	591436075	119939	568	42	39	33	88	60	50	72	45	54	85
Scaffold1081	15335	591510470	86114	474	31	33	19	61	55	49	68	50	61	47
Scaffold1081	45056	591540191	86114	394	41	28	23	44	58	47	49	37	27	40
Scaffold1081	68898	591564033	86114	311	17	25	8	30	47	40	44	38	31	31
Scaffold1082	88319	591669568	90858	820	70	66	29	102	112	103	87	93	55	103
Scaffold1084	11492	591770719	140307	398	29	25	21	47	50	46	49	36	37	58
Scaffold1084	69313	591828540	140307	412	30	30	20	48	54	44	55	46	35	50
Scaffold1084	115948	591875175	140307	423	35	18	29	51	36	43	53	26	61	71
Scaffold1085	66335	591965869	95210	1465	119	118	83	165	164	184	160	143	165	164
Scaffold1086	103003	592097747	108317	466	42	48	35	54	64	39	40	39	39	66
Scaffold1087	44222	592147283	219875	347	28	36	25	39	46	40	32	28	29	44
Scaffold1087	76554	592179615	219875	525	38	43	27	53	78	78	59	39	54	56
Scaffold1087	117458	592220519	219875	594	49	58	27	74	56	75	69	59	60	67
Scaffold1087	170067	592273128	219875	443	31	33	33	53	55	46	56	36	44	56
Scaffold1087	208793	592311854	219875	598	65	46	27	84	73	83	75	28	54	63
Scaffold1089	8601	592409116	123848	711	77	65	49	76	58	82	78	78	80	68
Scaffold1089	34052	592434567	123848	303	26	15	13	38	27	26	28	33	51	46
Scaffold1089	61615	592462130	123848	493	40	40	37	42	66	49	62	65	45	47
Scaffold1089	89114	592489629	123848	179	20	10	8	27	16	10	20	16	23	29
Scaffold1089	114795	592515310	123848	139	15	16	10	35	14	15	7	11	11	5
Scaffold1090	77106	592601469	106982	493	28	36	25	65	59	72	75	33	48	52
Scaffold1091	41870	592673215	115131	487	34	35	19	64	52	59	65	58	62	39
Scaffold1092	72600	592819076	98416	1493	135	147	119	180	182	150	137	94	170	179
Scaffold1094	12831	592944792	139928	486	33	39	31	65	57	62	53	47	44	55
Scaffold1094	59476	592991437	139928	498	45	48	33	57	61	48	58	49	47	52
Scaffold1094	131885	593063846	139928	516	40	36	41	80	42	67	51	52	50	57
Scaffold1095	60037	593131926	81411	1676	191	67	75	203	164	194	193	173	189	227
Scaffold1096	33854	593187154	295351	491	35	41	27	55	58	77	57	38	44	59
Scaffold1096	81194	593234494	295351	481	25	31	24	65	56	56	61	39	58	66
Scaffold1096	123398	593276698	295351	370	29	27	21	44	43	49	50	27	31	49
Scaffold1096	179782	593333082	295351	363	23	29	13	29	53	39	47	40	36	54
Scaffold1096	205496	593358796	295351	676	48	45	49	75	69	84	83	66	62	95
Scaffold1096	234786	593388086	295351	505	33	37	19	70	80	54	61	43	46	62
Scaffold1096	267290	593420590	295351	331	20	36	15	39	36	38	45	30	35	37
Scaffold1097	14522	593463173	256170	185	10	10	5	23	19	32	32	7	18	29
Scaffold1097	46170	593494821	256170	380	28	20	21	44	46	42	53	29	48	49
Scaffold1097	71041	593519692	256170	358	22	21	17	39	27	43	48	56	43	42
Scaffold1097	99930	593548581	256170	439	37	44	41	61	63	30	52	29	41	41
Scaffold1097	128479	593577130	256170	300	24	9	17	66	16	36	35	9	36	52
Scaffold1097	172301	593620952	256170	452	36	34	25	58	56	61	40	43	41	58
Scaffold1097	218453	593667104	256170	394	21	37	24	41	42	60	41	43	34	51
Scaffold1097	254531	593703182	256170	246	27	10	10	31	25	43	28	2	35	35
Scaffold1099	77012	593843649	92649	1241	87	98	64	169	177	140	128	104	134	140
Scaffold1100	51725	593911011	111791	377	46	30	21	49	54	44	45	36	17	35
Scaffold1100	92618	593951904	111791	371	43	28	14	55	45	42	41	38	25	40
Scaffold1101	102838	594073915	130191	1626	110	121	110	195	187	215	175	154	171	188
Scaffold1102	37993	594139261	130932	458	32	29	30	63	60	54	50	42	43	55
Scaffold1102	79701	594180969	130932	378	30	29	18	46	51	38	57	28	43	38
Scaffold1103	18850	594251050	85566	502	58	29	31	63	66	57	56	39	46	57
Scaffold1104	15855	594333621	207343	335	33	30	12	30	39	43	52	24	36	36
Scaffold1104	52715	594370481	207343	484	43	34	49	45	58	38	67	33	59	58
Scaffold1104	87422	594405188	207343	435	24	35	32	49	53	46	53	42	40	61
Scaffold1104	129899	594447665	207343	317	26	19	12	31	42	46	61	29	25	26
Scaffold1104	170925	594488691	207343	410	23	22	27	49	64	61	51	36	38	39
Scaffold1105	17800	594542909	126310	406	34	36	26	32	57	60	48	36	29	48
Scaffold1105	63641	594588750	126310	434	45	32	16	49	59	45	55	34	42	57
Scaffold1105	96543	594621652	126310	440	38	38	34	46	58	47	59	31	41	48
Scaffold1106	13842	594665261	252916	439	46	33	27	60	53	42	55	29	48	46
Scaffold1106	57103	594708522	252916	542	32	48	36	65	74	69	59	49	60	50
Scaffold1106	113945	594765364	252916	613	47	49	43	72	74	67	73	57	66	65
Scaffold1106	161193	594812612	252916	460	49	33	15	54	62	55	56	35	46	55
Scaffold1106	197087	594848506	252916	405	23	29	10	61	51	45	60	44	30	52
Scaffold1106	224494	594875913	252916	540	45	44	38	71	57	73	45	43	64	60
Scaffold1107	10014	594914349	182650	459	35	36	19	47	59	42	64	42	51	64
Scaffold1107	45092	594949427	182650	440	34	24	26	63	54	48	63	40	39	49
Scaffold1107	89882	594994217	182650	505	35	36	33	55	68	52	63	41	53	69
Scaffold1107	132008	595036343	182650	501	39	39	39	65	56	56	56	49	45	57
Scaffold1107	167972	595072307	182650	471	44	36	20	57	56	55	58	51	33	61
Scaffold1108	73296	595160281	86516	622	66	54	36	79	81	69	78	41	49	69
Scaffold1109	54440	595227941	165778	83	4	5	1	13	11	10	7	9	9	14
Scaffold1109	85164	595258665	165778	461	42	48	18	64	55	39	48	45	40	62
Scaffold1109	133228	595306729	165778	435	40	34	31	45	52	56	43	37	33	64
Scaffold1110	36733	595376012	118679	404	20	30	17	58	54	59	52	47	39	28
Scaffold1110	115701	595454980	118679	1367	107	120	106	129	172	162	161	111	135	164
Scaffold1111	31680	595489638	308419	490	35	32	37	60	60	56	67	31	57	55
Scaffold1111	60583	595518541	308419	463	43	29	30	43	56	53	50	47	50	62
Scaffold1111	91945	595549903	308419	339	32	30	13	48	28	46	56	43	17	26
Scaffold1111	127993	595585951	308419	445	39	38	24	59	62	43	50	34	37	59
Scaffold1111	167911	595625869	308419	437	29	25	18	60	58	58	49	42	48	50
Scaffold1111	219185	595677143	308419	463	38	39	15	51	53	53	62	49	43	60
Scaffold1111	271593	595729551	308419	317	24	21	23	35	44	26	41	46	23	34
Scaffold1112	15621	595781998	180377	374	32	20	36	42	42	40	41	27	47	47
Scaffold1112	72874	595839251	180377	380	35	23	22	48	38	51	45	30	43	45
Scaffold1112	141799	595908176	180377	499	38	35	39	46	58	71	54	44	62	52
Scaffold1113	7113	595953867	166256	520	41	37	26	73	63	61	63	42	49	65
Scaffold1113	34119	595980873	166256	474	25	35	23	61	61	52	61	45	49	62
Scaffold1113	66505	596013259	166256	500	41	42	23	60	50	61	62	52	57	52
Scaffold1113	99823	596046577	166256	1966	158	195	99	219	227	231	224	207	193	213
Scaffold1113	138636	596085390	166256	374	42	27	23	28	41	37	60	35	33	48
Scaffold1114	34341	596147351	191588	530	50	34	28	54	69	61	61	48	44	81
Scaffold1114	80745	596193755	191588	478	28	56	21	51	62	54	67	34	40	65
Scaffold1114	170267	596283277	191588	544	42	40	29	85	77	48	53	47	75	48
Scaffold1115	37038	596341636	85336	1670	157	164	155	178	189	181	181	149	150	166
Scaffold1116	19730	596409664	109428	536	33	40	40	62	73	66	64	42	53	63
Scaffold1116	50278	596440212	109428	504	56	42	28	69	53	43	66	48	42	57
Scaffold1116	81886	596471820	109428	572	49	41	56	42	67	62	78	46	63	68
Scaffold1117	21786	596521148	124848	525	44	39	15	92	66	53	70	38	41	67
Scaffold1117	70114	596569476	124848	451	42	34	19	52	65	57	60	45	43	34
Scaffold1117	113829	596613191	124848	433	43	38	26	54	59	59	45	22	51	36
Scaffold1118	27882	596652092	153526	397	37	29	30	51	57	28	41	26	50	48
Scaffold1118	65030	596689240	153526	430	28	39	19	52	59	49	49	39	50	46
Scaffold1118	106009	596730219	153526	626	55	34	48	75	86	79	65	60	40	84
Scaffold1118	151277	596775487	153526	613	63	26	25	86	68	59	81	50	68	87
Scaffold1119	50827	596828563	230691	516	44	39	21	85	68	50	51	52	45	61
Scaffold1119	121567	596899303	230691	421	40	31	33	33	53	45	44	34	51	57
Scaffold1119	173855	596951591	230691	292	32	12	39	40	23	21	31	35	39	20
Scaffold1120	16983	597025410	290425	523	46	42	41	56	72	62	44	43	60	57
Scaffold1120	66377	597074804	290425	282	28	26	18	34	39	41	36	4	30	26
Scaffold1120	91410	597099837	290425	240	20	14	13	21	27	36	30	23	27	29
Scaffold1120	121601	597130028	290425	536	48	39	34	62	68	56	62	46	47	74
Scaffold1120	149977	597158404	290425	449	40	38	30	56	52	46	55	30	50	52
Scaffold1120	181223	597189650	290425	638	47	32	37	96	90	55	56	52	93	80
Scaffold1120	213738	597222165	290425	412	38	34	21	35	56	53	42	28	50	55
Scaffold1120	238624	597247051	290425	505	40	50	39	61	58	56	64	36	47	54
Scaffold1120	266993	597275420	290425	770	71	58	59	91	78	79	109	70	73	82
Scaffold1121	27828	597326680	113503	404	40	29	14	40	52	57	59	35	41	37
Scaffold1121	63479	597362331	113503	659	60	46	40	68	79	77	91	63	53	82
Scaffold1121	99435	597398287	113503	431	36	27	24	57	49	66	54	36	40	42
Scaffold1122	22591	597434946	252389	373	23	20	20	46	58	49	46	35	40	36
Scaffold1122	61871	597474226	252389	357	23	29	24	42	47	42	33	21	46	50
Scaffold1122	96242	597508597	252389	479	35	45	18	55	73	49	42	29	63	70
Scaffold1122	129106	597541461	252389	330	22	31	7	44	43	44	37	31	36	35
Scaffold1122	163824	597576179	252389	427	37	27	24	57	48	47	60	37	45	45
Scaffold1122	199258	597611613	252389	479	60	29	38	59	65	51	53	16	53	55
Scaffold1122	239797	597652152	252389	426	35	38	10	39	71	53	65	34	39	42
Scaffold1123	61568	597726312	114679	491	39	37	24	65	68	57	71	40	49	41
Scaffold1124	6953	597786376	91352	131	16	9	4	8	19	17	13	14	9	22
Scaffold1124	35192	597814615	91352	547	49	41	36	64	55	67	70	46	55	64
Scaffold1124	67421	597846844	91352	312	30	17	33	43	29	25	30	23	50	32
Scaffold1125	20066	597890841	342972	474	35	38	34	55	63	45	62	46	50	46
Scaffold1125	56980	597927755	342972	463	40	36	24	40	48	57	57	40	62	59
Scaffold1125	86020	597956795	342972	502	36	37	37	55	67	41	64	55	50	60
Scaffold1125	120820	597991595	342972	374	44	26	22	32	49	40	46	25	24	66
Scaffold1125	152296	598023071	342972	434	36	36	15	49	51	55	77	34	38	43
Scaffold1125	182546	598053321	342972	616	47	36	37	70	92	67	82	58	66	61
Scaffold1125	233690	598104465	342972	461	44	20	32	51	58	63	56	39	38	60
Scaffold1125	281286	598152061	342972	469	38	40	32	55	68	54	58	34	50	40
Scaffold1125	336537	598207312	342972	369	26	30	21	40	59	38	37	33	42	43
Scaffold1126	30321	598244068	108954	514	44	35	22	64	52	62	68	49	58	60
Scaffold1126	57483	598271230	108954	464	29	48	25	60	46	38	55	52	51	60
Scaffold1126	100212	598313959	108954	555	54	48	27	43	68	77	69	35	66	68
Scaffold1127	40251	598362952	160017	255	18	16	15	31	19	39	39	29	30	19
Scaffold1127	76995	598399696	160017	464	31	32	32	61	60	70	54	31	42	51
Scaffold1127	110653	598433354	160017	242	17	26	11	25	42	22	32	17	29	21
Scaffold1127	136671	598459372	160017	343	28	36	19	46	43	58	37	35	28	13
Scaffold1128	9116	598491834	186310	1233	125	116	77	132	118	140	140	126	132	127
Scaffold1128	58065	598540783	186310	508	24	47	41	55	63	58	59	42	57	62
Scaffold1128	81109	598563827	186310	184	13	14	14	17	20	18	23	12	29	24
Scaffold1128	114640	598597358	186310	449	22	35	26	55	66	57	51	44	46	47
Scaffold1128	142693	598625411	186310	466	39	33	29	62	56	63	48	38	40	58
Scaffold1128	185426	598668144	186310	499	34	38	32	64	63	54	58	49	46	61
Scaffold1130	16748	598771652	198802	365	25	41	29	45	42	44	38	32	29	40
Scaffold1130	45416	598800320	198802	494	37	43	28	50	62	74	52	46	44	58
Scaffold1130	75949	598830853	198802	480	41	36	39	56	52	53	59	35	52	57
Scaffold1130	116481	598871385	198802	384	42	21	15	54	51	41	53	33	33	41
Scaffold1130	159361	598914265	198802	507	38	39	29	41	57	48	83	48	57	67
Scaffold1131	36322	598990028	126192	464	43	43	26	44	64	46	65	46	41	46
Scaffold1131	103676	599057382	126192	421	36	27	19	58	57	38	58	41	43	44
Scaffold1132	47358	599127256	73758	739	58	72	40	80	86	71	107	69	66	90
Scaffold1133	24529	599178185	136500	500	33	29	41	47	69	50	65	47	58	61
Scaffold1133	84771	599238427	136500	900	82	50	73	114	110	96	96	59	116	104
Scaffold1134	5667	599295823	174255	521	55	43	42	60	54	37	71	49	46	64
Scaffold1134	51938	599342094	174255	411	31	33	14	61	50	44	62	35	31	50
Scaffold1134	90426	599380582	174255	471	39	35	27	64	64	49	60	35	35	63
Scaffold1134	135847	599426003	174255	456	35	38	30	47	60	44	68	27	50	57
Scaffold1135	12504	599476915	85814	800	49	94	28	91	115	98	93	86	86	60
Scaffold1135	39691	599504102	85814	313	41	15	20	27	28	37	52	16	37	40
Scaffold1135	72871	599537282	85814	553	43	34	39	82	70	77	53	51	44	60
Scaffold1136	57711	599607936	57887	927	107	58	67	119	110	102	120	75	89	80
Scaffold1137	66553	599674665	147671	456	33	36	29	50	58	50	58	34	47	61
Scaffold1137	104158	599712270	147671	383	33	15	28	50	37	42	32	50	48	48
Scaffold1137	147118	599755230	147671	67	4	1	6	6	5	3	9	19	11	3
Scaffold1140	2782	599945071	77205	794	62	61	36	86	105	82	105	80	80	97
Scaffold1141	56428	600075922	72421	464	34	44	29	58	43	57	65	26	58	50
Scaffold1142	34549	600126464	82723	204	26	17	5	31	18	27	25	17	10	28
Scaffold1143	5059	600179697	188252	460	48	29	16	53	62	65	51	36	45	55
Scaffold1143	59276	600233914	188252	203	18	16	10	19	24	25	21	31	21	18
Scaffold1143	95634	600270272	188252	491	30	38	25	55	60	56	61	40	54	72
Scaffold1143	142973	600317611	188252	492	53	39	14	57	55	69	56	46	53	50
Scaffold1144	3353	600366243	191846	111	4	4	3	31	25	1	3	0	39	1
Scaffold1144	32819	600395709	191846	452	39	32	28	50	68	39	59	50	41	46
Scaffold1144	70258	600433148	191846	579	64	45	38	65	85	53	60	36	73	60
Scaffold1144	113854	600476744	191846	517	42	38	32	57	59	59	76	36	72	46
Scaffold1144	154985	600517875	191846	237	13	25	6	32	29	34	27	20	22	29
Scaffold1144	181116	600544006	191846	599	39	45	29	65	67	68	86	71	58	71
Scaffold1145	66931	600621667	219242	513	44	54	28	65	51	47	83	42	51	48
Scaffold1145	115750	600670486	219242	389	28	38	12	45	53	55	54	32	24	48
Scaffold1145	156024	600710760	219242	416	40	33	9	62	54	51	51	34	33	49
Scaffold1145	193464	600748200	219242	434	34	42	26	66	56	39	39	33	51	48
Scaffold1146	22984	600796962	211593	330	23	16	24	39	52	29	47	32	22	46
Scaffold1146	93520	600867498	211593	484	46	31	29	49	52	56	51	40	65	65
Scaffold1146	171404	600945382	211593	705	55	48	28	76	117	99	76	60	72	74
Scaffold1147	52344	601037915	70261	2202	203	208	134	244	249	247	249	200	230	238
Scaffold1148	29154	601084986	77033	594	37	49	37	67	73	64	76	46	68	77
Scaffold1148	56112	601111944	77033	818	49	80	45	103	122	134	74	30	68	113
Scaffold1149	16504	601149369	69807	554	58	51	31	64	39	61	47	46	57	100
Scaffold1150	74245	601276917	96382	481	36	29	43	46	59	55	62	50	47	54
Scaffold1152	11719	601394857	213320	521	40	39	39	58	56	70	62	47	41	69
Scaffold1152	67557	601450695	213320	527	44	53	24	71	61	56	64	36	64	54
Scaffold1152	127134	601510272	213320	475	32	41	27	71	66	58	43	35	47	55
Scaffold1152	180354	601563492	213320	401	37	36	31	45	54	32	52	22	42	50
Scaffold1153	16935	601613393	230042	545	51	31	28	68	89	52	58	42	65	61
Scaffold1153	63018	601659476	230042	499	33	53	28	56	73	57	57	48	46	48
Scaffold1153	98171	601694629	230042	390	25	39	11	45	51	60	53	35	33	38
Scaffold1153	140018	601736476	230042	490	45	29	39	63	53	55	71	35	49	51
Scaffold1153	167251	601763709	230042	455	39	32	26	56	61	53	44	45	45	54
Scaffold1153	200931	601797389	230042	344	30	25	28	47	30	37	43	32	27	45
Scaffold1154	10961	601837461	150191	348	27	30	32	32	60	25	42	19	44	37
Scaffold1154	54585	601881085	150191	479	35	30	28	72	71	56	47	38	56	46
Scaffold1154	98527	601925027	150191	680	53	40	40	100	72	80	94	47	82	72
Scaffold1154	141109	601967609	150191	112	12	10	8	17	9	11	10	11	11	13
Scaffold1155	40860	602017551	105930	481	32	40	22	60	75	50	64	42	43	53
Scaffold1155	92764	602069455	105930	434	36	26	27	51	47	56	45	35	45	66
Scaffold1157	4237	602173050	247017	410	28	27	18	46	58	49	53	30	48	53
Scaffold1157	66483	602235296	247017	421	32	42	41	53	53	49	37	26	33	55
Scaffold1157	104176	602272989	247017	305	29	21	19	41	38	28	40	27	30	32
Scaffold1157	133533	602302346	247017	239	13	23	7	29	36	41	24	19	17	30
Scaffold1157	158443	602327256	247017	376	25	33	18	33	50	46	47	40	40	44
Scaffold1157	183696	602352509	247017	382	27	33	16	36	53	58	47	44	20	48
Scaffold1157	210577	602379390	247017	163	22	7	13	18	19	13	13	8	17	33
Scaffold1157	243583	602412396	247017	152	18	7	10	14	23	14	20	13	23	10
Scaffold1159	11814	602526589	227852	944	87	75	91	119	113	102	89	69	80	119
Scaffold1159	49502	602564277	227852	403	21	35	21	55	58	51	53	29	47	33
Scaffold1159	92362	602607137	227852	497	42	38	17	69	68	45	67	38	50	63
Scaffold1159	131386	602646161	227852	550	42	46	44	69	75	69	57	44	51	53
Scaffold1159	182560	602697335	227852	366	21	27	19	41	63	48	32	30	46	39
Scaffold1159	221652	602736427	227852	452	31	36	23	56	63	51	56	31	49	56
Scaffold1161	24734	602833442	101008	791	63	62	72	83	101	73	95	79	70	93
Scaffold1162	13276	602922992	74161	605	51	42	33	73	57	78	85	40	84	62
Scaffold1162	49319	602959035	74161	546	41	55	42	64	82	62	39	36	47	78
Scaffold1163	16902	603000779	43351	183	22	13	5	15	27	26	37	18	5	15
Scaffold1164	55916	603083144	85136	403	31	59	20	36	41	47	40	43	35	51
Scaffold1165	26746	603139110	115072	485	51	30	25	63	68	54	64	52	43	35
Scaffold1165	73328	603185692	115072	450	35	45	21	48	55	54	49	45	48	50
Scaffold1166	8702	603236138	73260	427	34	35	21	56	52	55	59	35	42	38
Scaffold1166	57778	603285214	73260	394	39	30	28	42	40	56	48	32	38	41
Scaffold1167	39298	603339994	124721	663	52	44	36	68	108	96	79	57	53	70
Scaffold1167	87393	603388089	124721	508	25	55	31	60	58	66	70	37	42	64
Scaffold1167	119102	603419798	124721	52	3	4	4	3	8	8	7	2	6	7
Scaffold1168	41811	603467228	149924	263	24	23	6	27	34	31	42	28	12	36
Scaffold1168	103540	603528957	149924	284	22	24	16	32	55	36	38	18	24	19
Scaffold1168	137725	603563142	149924	342	25	37	18	47	37	42	27	30	50	29
Scaffold1169	28293	603603634	145789	511	51	36	29	67	54	61	51	38	46	78
Scaffold1169	65982	603641323	145789	979	65	83	66	100	112	139	108	106	100	100
Scaffold1169	128547	603703888	145789	431	31	35	28	57	58	58	51	37	30	46
Scaffold1170	43334	603764464	353412	208	10	34	3	17	30	20	42	40	12	0
Scaffold1170	85976	603807106	353412	561	49	46	43	57	56	73	55	42	52	88
Scaffold1170	123764	603844894	353412	544	58	56	34	67	66	54	58	56	45	50
