chrom	pos	pos_cum	length	DP4	pool_0
Scaffold1	782990	782990	5510682	34	34
Scaffold1	783012	783012	5510682	33	33
Scaffold1	783017	783017	5510682	33	33
Scaffold1	783092	783092	5510682	49	49
Scaffold1	783184	783184	5510682	46	46
Scaffold1	783222	783222	5510682	36	36
Scaffold1	783232	783232	5510682	34	34
Scaffold1	783314	783314	5510682	25	25
Scaffold1	783347	783347	5510682	34	34
Scaffold1	783382	783382	5510682	32	32
Scaffold1	783399	783399	5510682	21	21
Scaffold1	783404	783404	5510682	33	33
Scaffold1	783422	783422	5510682	28	28
Scaffold1	783436	783436	5510682	22	22
Scaffold1	783456	783456	5510682	16	16
Scaffold1	783462	783462	5510682	15	15
Scaffold1	783620	783620	5510682	16	16
Scaffold1	783659	783659	5510682	14	14
Scaffold1	783686	783686	5510682	18	18
Scaffold1	783691	783691	5510682	18	18
Scaffold1	783731	783731	5510682	15	15
Scaffold1	783741	783741	5510682	13	13
Scaffold1	783858	783858	5510682	19	19
Scaffold1	783870	783870	5510682	20	20
Scaffold1	783890	783890	5510682	30	30
Scaffold1	783916	783916	5510682	39	39
Scaffold1	783937	783937	5510682	35	35
Scaffold1	784014	784014	5510682	31	31
Scaffold1	784024	784024	5510682	34	34
Scaffold1	784036	784036	5510682	31	31
Scaffold1	784075	784075	5510682	28	28
Scaffold1	784079	784079	5510682	25	25
Scaffold1	784112	784112	5510682	30	30
Scaffold1	784118	784118	5510682	31	31
Scaffold1	784131	784131	5510682	34	34
Scaffold1	784166	784166	5510682	33	33
Scaffold1	784184	784184	5510682	33	33
Scaffold1	784283	784283	5510682	21	21
Scaffold1	784353	784353	5510682	22	22
Scaffold1	784405	784405	5510682	23	23
Scaffold1	784411	784411	5510682	22	22
Scaffold1	784414	784414	5510682	22	22
Scaffold1	784419	784419	5510682	25	25
Scaffold1	784444	784444	5510682	28	28
Scaffold1	784448	784448	5510682	29	29
Scaffold1	784494	784494	5510682	33	33
Scaffold1	784585	784585	5510682	29	29
Scaffold1	784663	784663	5510682	26	26
Scaffold1	784722	784722	5510682	25	25
Scaffold1	784756	784756	5510682	19	19
Scaffold1	784793	784793	5510682	25	25
Scaffold1	784803	784803	5510682	25	25
Scaffold1	784830	784830	5510682	25	25
Scaffold1	784839	784839	5510682	26	26
Scaffold1	784899	784899	5510682	39	39
Scaffold1	785008	785008	5510682	34	34
Scaffold1	785098	785098	5510682	26	26
Scaffold1	785188	785188	5510682	25	25
Scaffold1	785349	785349	5510682	20	20
Scaffold1	785350	785350	5510682	5	5
Scaffold1	785410	785410	5510682	22	22
Scaffold1	785419	785419	5510682	20	20
Scaffold1	785436	785436	5510682	21	21
Scaffold1	785469	785469	5510682	14	14
Scaffold1	785504	785504	5510682	17	17
Scaffold1	785530	785530	5510682	20	20
Scaffold1	785539	785539	5510682	20	20
Scaffold1	785566	785566	5510682	22	22
Scaffold1	785588	785588	5510682	25	25
Scaffold1	785620	785620	5510682	32	32
Scaffold1	785623	785623	5510682	31	31
Scaffold1	785801	785801	5510682	43	43
Scaffold1	786039	786039	5510682	49	49
Scaffold1	786138	786138	5510682	46	46
Scaffold1	786218	786218	5510682	65	65
Scaffold1	786269	786269	5510682	42	42
Scaffold1	786302	786302	5510682	43	43
Scaffold1	786383	786383	5510682	42	42
Scaffold1	786559	786559	5510682	38	38
Scaffold1	786686	786686	5510682	28	28
Scaffold1	786819	786819	5510682	30	30
Scaffold1	786880	786880	5510682	23	23
Scaffold1	786888	786888	5510682	24	24
Scaffold1	786912	786912	5510682	22	22
Scaffold1	787035	787035	5510682	26	26
Scaffold1	787069	787069	5510682	27	27
Scaffold1	787084	787084	5510682	31	31
Scaffold1	787107	787107	5510682	10	10
Scaffold1	787173	787173	5510682	33	33
Scaffold1	787226	787226	5510682	36	36
Scaffold1	787242	787242	5510682	52	52
Scaffold1	787296	787296	5510682	41	41
Scaffold1	787359	787359	5510682	38	38
Scaffold1	787369	787369	5510682	38	38
Scaffold1	787413	787413	5510682	37	37
Scaffold1	787618	787618	5510682	33	33
Scaffold1	787637	787637	5510682	32	32
Scaffold1	787655	787655	5510682	32	32
Scaffold1	787686	787686	5510682	33	33
Scaffold1	787706	787706	5510682	35	35
Scaffold1	787755	787755	5510682	47	47
Scaffold1	787786	787786	5510682	41	41
Scaffold1	787824	787824	5510682	20	20
Scaffold1	787850	787850	5510682	36	36
Scaffold1	787874	787874	5510682	38	38
Scaffold1	787889	787889	5510682	33	33
Scaffold1	787911	787911	5510682	34	34
Scaffold1	787933	787933	5510682	35	35
Scaffold1	787966	787966	5510682	43	43
Scaffold1	787970	787970	5510682	58	58
Scaffold1	788071	788071	5510682	36	36
Scaffold1	788206	788206	5510682	28	28
Scaffold1	788210	788210	5510682	27	27
Scaffold1	788235	788235	5510682	36	36
Scaffold1	788529	788529	5510682	46	46
Scaffold1	788562	788562	5510682	38	38
Scaffold1	788575	788575	5510682	35	35
Scaffold1	788675	788675	5510682	45	45
Scaffold1	788786	788786	5510682	44	44
Scaffold1	788800	788800	5510682	38	38
Scaffold1	788813	788813	5510682	53	53
Scaffold1	788850	788850	5510682	41	41
Scaffold1	788896	788896	5510682	31	31
Scaffold1	788911	788911	5510682	30	30
Scaffold1	788943	788943	5510682	25	25
Scaffold1	788945	788945	5510682	25	25
Scaffold1	788959	788959	5510682	11	11
Scaffold1	788960	788960	5510682	11	11
Scaffold1	788974	788974	5510682	27	27
Scaffold1	788980	788980	5510682	25	25
Scaffold1	789064	789064	5510682	23	23
Scaffold1	789115	789115	5510682	32	32
Scaffold1	789170	789170	5510682	38	38
Scaffold1	789180	789180	5510682	36	36
Scaffold1	789198	789198	5510682	38	38
Scaffold1	789212	789212	5510682	48	48
Scaffold1	789243	789243	5510682	34	34
Scaffold1	789285	789285	5510682	29	29
Scaffold1	789315	789315	5510682	23	23
Scaffold1	789337	789337	5510682	33	33
Scaffold1	789365	789365	5510682	40	40
Scaffold1	789398	789398	5510682	36	36
Scaffold1	789447	789447	5510682	33	33
Scaffold1	789457	789457	5510682	29	29
Scaffold1	789466	789466	5510682	34	34
Scaffold1	789487	789487	5510682	26	26
Scaffold1	789530	789530	5510682	25	25
Scaffold1	789555	789555	5510682	31	31
Scaffold1	789561	789561	5510682	31	31
Scaffold1	789610	789610	5510682	28	28
Scaffold1	789655	789655	5510682	28	28
Scaffold1	789711	789711	5510682	20	20
Scaffold1	789731	789731	5510682	17	17
Scaffold1	790907	790907	5510682	12	12
Scaffold1	790959	790959	5510682	12	12
Scaffold1	791212	791212	5510682	15	15
Scaffold1	791288	791288	5510682	19	19
Scaffold1	791305	791305	5510682	18	18
Scaffold1	791369	791369	5510682	19	19
Scaffold1	791373	791373	5510682	19	19
Scaffold1	791404	791404	5510682	22	22
Scaffold1	791473	791473	5510682	31	31
Scaffold1	791492	791492	5510682	31	31
Scaffold1	791499	791499	5510682	31	31
Scaffold1	791535	791535	5510682	39	39
Scaffold1	791539	791539	5510682	38	38
Scaffold1	791556	791556	5510682	39	39
Scaffold1	791558	791558	5510682	39	39
Scaffold1	791565	791565	5510682	36	36
Scaffold1	791604	791604	5510682	37	37
Scaffold1	791610	791610	5510682	41	41
Scaffold1	791703	791703	5510682	35	35
Scaffold1	791711	791711	5510682	37	37
Scaffold1	791714	791714	5510682	38	38
Scaffold1	791800	791800	5510682	28	28
Scaffold1	791937	791937	5510682	32	32
Scaffold1	792035	792035	5510682	37	37
Scaffold1	792040	792040	5510682	38	38
Scaffold1	792054	792054	5510682	32	32
Scaffold1	792058	792058	5510682	27	27
Scaffold1	792121	792121	5510682	47	47
Scaffold1	792145	792145	5510682	35	35
Scaffold1	792180	792180	5510682	42	42
Scaffold1	792200	792200	5510682	42	42
Scaffold1	792206	792206	5510682	39	39
Scaffold1	792215	792215	5510682	41	41
Scaffold1	792224	792224	5510682	44	44
Scaffold1	792287	792287	5510682	39	39
Scaffold1	792322	792322	5510682	34	34
Scaffold1	792417	792417	5510682	28	28
Scaffold1	792421	792421	5510682	28	28
Scaffold1	792426	792426	5510682	27	27
Scaffold1	792428	792428	5510682	26	26
Scaffold1	792436	792436	5510682	27	27
Scaffold1	792438	792438	5510682	26	26
Scaffold1	792473	792473	5510682	43	43
Scaffold1	792485	792485	5510682	32	32
Scaffold1	792522	792522	5510682	23	23
Scaffold1	792526	792526	5510682	26	26
Scaffold1	792553	792553	5510682	26	26
Scaffold1	792558	792558	5510682	26	26
Scaffold1	792581	792581	5510682	25	25
Scaffold1	792634	792634	5510682	26	26
Scaffold1	792686	792686	5510682	32	32
Scaffold1	792707	792707	5510682	33	33
Scaffold1	792726	792726	5510682	33	33
Scaffold1	792737	792737	5510682	33	33
Scaffold1	792822	792822	5510682	33	33
Scaffold1	792844	792844	5510682	42	42
Scaffold1	792896	792896	5510682	37	37
Scaffold1	792977	792977	5510682	26	26
Scaffold1	793105	793105	5510682	31	31
Scaffold1	793279	793279	5510682	39	39
Scaffold1	793428	793428	5510682	30	30
Scaffold1	793429	793429	5510682	28	28
Scaffold1	793492	793492	5510682	27	27
Scaffold1	793509	793509	5510682	20	20
Scaffold1	793512	793512	5510682	20	20
Scaffold1	793792	793792	5510682	29	29
Scaffold1	793819	793819	5510682	34	34
Scaffold1	793849	793849	5510682	34	34
Scaffold1	793873	793873	5510682	36	36
Scaffold1	793950	793950	5510682	41	41
Scaffold1	793954	793954	5510682	40	40
Scaffold1	794011	794011	5510682	36	36
Scaffold1	794076	794076	5510682	37	37
Scaffold1	794213	794213	5510682	34	34
Scaffold1	794234	794234	5510682	37	37
Scaffold1	794262	794262	5510682	38	38
Scaffold1	794317	794317	5510682	38	38
Scaffold1	794548	794548	5510682	47	47
Scaffold1	794641	794641	5510682	45	45
Scaffold1	794768	794768	5510682	38	38
Scaffold1	794846	794846	5510682	33	33
Scaffold1	794906	794906	5510682	27	27
Scaffold1	794920	794920	5510682	26	26
Scaffold1	794947	794947	5510682	27	27
Scaffold1	794951	794951	5510682	25	25
Scaffold1	795021	795021	5510682	29	29
Scaffold1	795031	795031	5510682	29	29
Scaffold1	795060	795060	5510682	36	36
Scaffold1	795078	795078	5510682	36	36
Scaffold1	795081	795081	5510682	48	48
Scaffold1	795092	795092	5510682	34	34
Scaffold1	795113	795113	5510682	34	34
Scaffold1	795135	795135	5510682	37	37
Scaffold1	795204	795204	5510682	43	43
Scaffold1	795278	795278	5510682	27	27
Scaffold1	795307	795307	5510682	46	46
Scaffold1	795345	795345	5510682	30	30
Scaffold1	795350	795350	5510682	31	31
Scaffold1	795409	795409	5510682	32	32
Scaffold1	795411	795411	5510682	32	32
Scaffold1	795450	795450	5510682	34	34
Scaffold1	795460	795460	5510682	35	35
Scaffold1	795521	795521	5510682	40	40
Scaffold1	795535	795535	5510682	37	37
Scaffold1	795551	795551	5510682	39	39
Scaffold1	795615	795615	5510682	50	50
Scaffold1	795767	795767	5510682	54	54
Scaffold1	795852	795852	5510682	45	45
Scaffold1	795859	795859	5510682	46	46
Scaffold1	795865	795865	5510682	47	47
Scaffold1	795905	795905	5510682	46	46
Scaffold1	795923	795923	5510682	25	25
Scaffold1	795940	795940	5510682	51	51
Scaffold1	795977	795977	5510682	48	48
Scaffold1	796101	796101	5510682	33	33
Scaffold1	796107	796107	5510682	33	33
Scaffold1	796127	796127	5510682	32	32
Scaffold1	796147	796147	5510682	36	36
Scaffold1	796232	796232	5510682	27	27
Scaffold1	796234	796234	5510682	28	28
Scaffold1	796308	796308	5510682	39	39
Scaffold1	796394	796394	5510682	61	61
Scaffold1	796397	796397	5510682	42	42
Scaffold1	796427	796427	5510682	44	44
Scaffold1	796451	796451	5510682	42	42
Scaffold1	796524	796524	5510682	33	33
Scaffold1	796558	796558	5510682	32	32
Scaffold1	796578	796578	5510682	29	29
Scaffold1	796629	796629	5510682	29	29
Scaffold1	796667	796667	5510682	34	34
Scaffold1	796674	796674	5510682	31	31
Scaffold1	796764	796764	5510682	12	12
Scaffold1	796826	796826	5510682	4	4
Scaffold1	797401	797401	5510682	4	4
Scaffold1	797446	797446	5510682	13	13
Scaffold1	797572	797572	5510682	24	24
Scaffold1	797674	797674	5510682	48	48
Scaffold1	797678	797678	5510682	43	43
Scaffold1	797749	797749	5510682	44	44
Scaffold1	797832	797832	5510682	39	39
Scaffold1	797918	797918	5510682	43	43
Scaffold1	797947	797947	5510682	31	31
Scaffold1	797950	797950	5510682	40	40
Scaffold1	797977	797977	5510682	35	35
Scaffold1	798029	798029	5510682	44	44
Scaffold1	798099	798099	5510682	38	38
Scaffold1	798103	798103	5510682	50	50
Scaffold1	798104	798104	5510682	30	30
Scaffold1	798173	798173	5510682	34	34
Scaffold1	798220	798220	5510682	36	36
Scaffold1	798234	798234	5510682	37	37
Scaffold1	798290	798290	5510682	58	58
Scaffold1	798457	798457	5510682	40	40
Scaffold1	798605	798605	5510682	45	45
Scaffold1	798625	798625	5510682	43	43
Scaffold1	798629	798629	5510682	44	44
Scaffold1	798688	798688	5510682	45	45
Scaffold1	798709	798709	5510682	23	23
Scaffold1	798844	798844	5510682	43	43
Scaffold1	798903	798903	5510682	37	37
Scaffold1	798935	798935	5510682	31	31
Scaffold1	799174	799174	5510682	33	33
Scaffold1	799253	799253	5510682	37	37
Scaffold1	799275	799275	5510682	36	36
Scaffold1	799290	799290	5510682	37	37
Scaffold1	799346	799346	5510682	30	30
Scaffold1	799358	799358	5510682	41	41
Scaffold1	799372	799372	5510682	31	31
Scaffold1	799403	799403	5510682	30	30
Scaffold1	799487	799487	5510682	26	26
Scaffold1	799490	799490	5510682	25	25
Scaffold1	799616	799616	5510682	30	30
Scaffold1	799648	799648	5510682	27	27
Scaffold1	799710	799710	5510682	31	31
Scaffold1	799716	799716	5510682	30	30
Scaffold1	799725	799725	5510682	32	32
Scaffold1	799799	799799	5510682	28	28
Scaffold1	799856	799856	5510682	43	43
Scaffold1	799858	799858	5510682	27	27
Scaffold1	800031	800031	5510682	41	41
Scaffold1	800103	800103	5510682	35	35
Scaffold1	800151	800151	5510682	31	31
Scaffold1	800169	800169	5510682	31	31
Scaffold1	800293	800293	5510682	45	45
Scaffold1	800520	800520	5510682	30	30
Scaffold1	800579	800579	5510682	27	27
Scaffold1	800739	800739	5510682	40	40
Scaffold1	800855	800855	5510682	41	41
Scaffold1	800864	800864	5510682	39	39
Scaffold1	800893	800893	5510682	42	42
Scaffold1	800959	800959	5510682	35	35
Scaffold1	800982	800982	5510682	41	41
Scaffold1	801027	801027	5510682	41	41
Scaffold1	801047	801047	5510682	46	46
Scaffold1	801070	801070	5510682	51	51
Scaffold1	801098	801098	5510682	52	52
Scaffold1	801125	801125	5510682	46	46
Scaffold1	801135	801135	5510682	41	41
Scaffold1	801166	801166	5510682	45	45
Scaffold1	801256	801256	5510682	45	45
Scaffold1	801258	801258	5510682	47	47
Scaffold1	801420	801420	5510682	51	51
Scaffold1	801558	801558	5510682	47	47
Scaffold1	801581	801581	5510682	30	30
Scaffold1	801613	801613	5510682	36	36
Scaffold1	801630	801630	5510682	58	58
Scaffold1	801763	801763	5510682	48	48
Scaffold1	801779	801779	5510682	45	45
Scaffold1	801818	801818	5510682	46	46
Scaffold1	801836	801836	5510682	46	46
Scaffold1	801856	801856	5510682	43	43
Scaffold1	801878	801878	5510682	39	39
Scaffold1	801907	801907	5510682	38	38
Scaffold1	801915	801915	5510682	37	37
Scaffold1	801973	801973	5510682	46	46
Scaffold1	801999	801999	5510682	44	44
Scaffold1	802020	802020	5510682	47	47
Scaffold1	802096	802096	5510682	50	50
Scaffold1	802100	802100	5510682	64	64
Scaffold1	802157	802157	5510682	45	45
Scaffold1	802170	802170	5510682	41	41
Scaffold1	802232	802232	5510682	37	37
Scaffold1	802255	802255	5510682	36	36
Scaffold1	802340	802340	5510682	48	48
Scaffold1	802481	802481	5510682	67	67
Scaffold1	802806	802806	5510682	41	41
Scaffold1	802811	802811	5510682	42	42
Scaffold1	802813	802813	5510682	41	41
Scaffold1	802836	802836	5510682	38	38
Scaffold1	802881	802881	5510682	41	41
Scaffold1	802925	802925	5510682	39	39
Scaffold1	802967	802967	5510682	44	44
Scaffold1	802990	802990	5510682	46	46
Scaffold1	803110	803110	5510682	40	40
Scaffold1	803222	803222	5510682	43	43
Scaffold1	803523	803523	5510682	34	34
Scaffold1	803690	803690	5510682	36	36
Scaffold1	804078	804078	5510682	36	36
Scaffold1	804138	804138	5510682	29	29
Scaffold1	804149	804149	5510682	28	28
Scaffold1	804178	804178	5510682	25	25
Scaffold1	804260	804260	5510682	31	31
Scaffold1	804307	804307	5510682	35	35
Scaffold1	804333	804333	5510682	31	31
Scaffold1	804334	804334	5510682	30	30
Scaffold1	804340	804340	5510682	32	32
Scaffold1	804381	804381	5510682	33	33
Scaffold1	804398	804398	5510682	35	35
Scaffold1	804768	804768	5510682	56	56
Scaffold1	804788	804788	5510682	55	55
Scaffold1	804831	804831	5510682	45	45
Scaffold1	804900	804900	5510682	41	41
Scaffold1	804925	804925	5510682	40	40
Scaffold1	804939	804939	5510682	40	40
Scaffold1	805023	805023	5510682	38	38
Scaffold1	805086	805086	5510682	36	36
Scaffold1	805110	805110	5510682	37	37
Scaffold1	805121	805121	5510682	37	37
Scaffold1	805163	805163	5510682	36	36
Scaffold1	805259	805259	5510682	41	41
Scaffold1	805270	805270	5510682	40	40
Scaffold1	805291	805291	5510682	30	30
Scaffold1	805294	805294	5510682	30	30
Scaffold1	805392	805392	5510682	20	20
Scaffold1	805417	805417	5510682	19	19
Scaffold1	805969	805969	5510682	9	9
Scaffold1	806171	806171	5510682	39	39
Scaffold1	806185	806185	5510682	38	38
Scaffold1	806228	806228	5510682	37	37
Scaffold1	806292	806292	5510682	47	47
Scaffold1	806316	806316	5510682	33	33
Scaffold1	806350	806350	5510682	31	31
Scaffold1	806391	806391	5510682	31	31
Scaffold1	806397	806397	5510682	31	31
Scaffold1	806408	806408	5510682	31	31
Scaffold1	806632	806632	5510682	32	32
Scaffold1	806652	806652	5510682	49	49
Scaffold1	806672	806672	5510682	37	37
Scaffold1	806844	806844	5510682	32	32
Scaffold1	806846	806846	5510682	31	31
Scaffold1	806855	806855	5510682	29	29
Scaffold1	806921	806921	5510682	44	44
Scaffold1	806949	806949	5510682	34	34
Scaffold1	806952	806952	5510682	34	34
Scaffold1	806988	806988	5510682	40	40
Scaffold1	807015	807015	5510682	30	30
Scaffold1	807018	807018	5510682	30	30
Scaffold1	807026	807026	5510682	34	34
Scaffold1	807047	807047	5510682	38	38
Scaffold1	807071	807071	5510682	35	35
Scaffold1	807089	807089	5510682	39	39
Scaffold1	807108	807108	5510682	38	38
Scaffold1	807129	807129	5510682	40	40
Scaffold1	807159	807159	5510682	41	41
Scaffold1	807261	807261	5510682	40	40
Scaffold1	807325	807325	5510682	34	34
Scaffold1	807357	807357	5510682	37	37
Scaffold1	807363	807363	5510682	38	38
Scaffold1	807435	807435	5510682	43	43
Scaffold1	807444	807444	5510682	41	41
Scaffold1	807449	807449	5510682	44	44
Scaffold1	807519	807519	5510682	40	40
Scaffold1	807534	807534	5510682	43	43
Scaffold1	807680	807680	5510682	43	43
Scaffold1	807697	807697	5510682	44	44
Scaffold1	807787	807787	5510682	39	39
Scaffold1	807843	807843	5510682	37	37
Scaffold1	807895	807895	5510682	39	39
Scaffold1	808035	808035	5510682	39	39
Scaffold1	808040	808040	5510682	37	37
Scaffold1	808095	808095	5510682	35	35
Scaffold1	808124	808124	5510682	39	39
Scaffold1	808142	808142	5510682	28	28
Scaffold1	808157	808157	5510682	26	26
Scaffold1	808199	808199	5510682	32	32
Scaffold1	808395	808395	5510682	33	33
Scaffold1	808471	808471	5510682	29	29
Scaffold1	808474	808474	5510682	32	32
Scaffold1	808490	808490	5510682	34	34
Scaffold1	808512	808512	5510682	35	35
Scaffold1	808518	808518	5510682	38	38
Scaffold1	808546	808546	5510682	39	39
Scaffold1	808641	808641	5510682	42	42
Scaffold1	808787	808787	5510682	55	55
Scaffold1	808856	808856	5510682	36	36
Scaffold1	808880	808880	5510682	36	36
Scaffold1	808958	808958	5510682	36	36
Scaffold1	809014	809014	5510682	33	33
Scaffold1	809017	809017	5510682	18	18
Scaffold1	809018	809018	5510682	18	18
Scaffold1	809021	809021	5510682	31	31
Scaffold1	809034	809034	5510682	33	33
Scaffold1	809081	809081	5510682	39	39
Scaffold1	809105	809105	5510682	36	36
Scaffold1	809128	809128	5510682	36	36
Scaffold1	809312	809312	5510682	45	45
Scaffold1	809351	809351	5510682	29	29
Scaffold1	809423	809423	5510682	29	29
Scaffold1	809508	809508	5510682	35	35
Scaffold1	809516	809516	5510682	37	37
Scaffold1	809519	809519	5510682	55	55
Scaffold1	809685	809685	5510682	25	25
Scaffold1	809823	809823	5510682	21	21
Scaffold1	809892	809892	5510682	12	12
Scaffold1	809911	809911	5510682	16	16
Scaffold1	809960	809960	5510682	18	18
Scaffold1	810022	810022	5510682	19	19
Scaffold1	810070	810070	5510682	7	7
Scaffold1	810308	810308	5510682	9	9
Scaffold1	810397	810397	5510682	16	16
Scaffold1	810483	810483	5510682	11	11
Scaffold1	810508	810508	5510682	8	8
Scaffold1	810542	810542	5510682	11	11
Scaffold1	810589	810589	5510682	16	16
Scaffold1	810799	810799	5510682	32	32
Scaffold1	810879	810879	5510682	41	41
Scaffold1	810884	810884	5510682	38	38
Scaffold1	810903	810903	5510682	48	48
Scaffold1	810986	810986	5510682	32	32
Scaffold1	811006	811006	5510682	30	30
Scaffold1	811031	811031	5510682	26	26
Scaffold1	811131	811131	5510682	34	34
Scaffold1	811152	811152	5510682	37	37
Scaffold1	811164	811164	5510682	42	42
Scaffold1	811280	811280	5510682	60	60
Scaffold1	811306	811306	5510682	50	50
Scaffold1	811393	811393	5510682	33	33
Scaffold1	811398	811398	5510682	31	31
Scaffold1	811487	811487	5510682	36	36
